open;high;low;close;volume;timestamp;symbol
19178.00;19195.00;19174.00;19184.00;1537;2016-12-02 17:00:00;^DJI
19183.00;19193.00;19153.00;19188.00;1378;2016-12-02 18:00:00;^DJI
19189.00;19190.00;19148.00;19155.00;1399;2016-12-02 19:00:00;^DJI
19154.00;19168.00;19147.00;19156.00;1061;2016-12-02 20:00:00;^DJI
19155.00;19188.00;19154.00;19170.00;1321;2016-12-02 21:00:00;^DJI
19171.00;19181.00;19153.00;19154.00;365;2016-12-02 22:00:00;^DJI
19108.00;19139.00;19091.00;19126.00;817;2016-12-05 00:00:00;^DJI
19127.00;19139.00;19118.00;19133.00;473;2016-12-05 01:00:00;^DJI
19134.00;19156.00;19129.00;19149.00;651;2016-12-05 02:00:00;^DJI
19150.00;19159.00;19137.00;19142.00;416;2016-12-05 03:00:00;^DJI
19141.00;19145.00;19130.00;19131.00;261;2016-12-05 04:00:00;^DJI
19130.00;19141.00;19130.00;19140.00;202;2016-12-05 05:00:00;^DJI
19139.00;19140.00;19129.00;19131.00;226;2016-12-05 06:00:00;^DJI
19132.00;19140.00;19126.00;19130.00;250;2016-12-05 07:00:00;^DJI
19131.00;19214.00;19122.00;19189.00;1216;2016-12-05 08:00:00;^DJI
19188.00;19284.00;19185.00;19275.00;3004;2016-12-05 09:00:00;^DJI
19273.00;19275.00;19240.00;19253.00;1472;2016-12-05 10:00:00;^DJI
19252.00;19255.00;19231.00;19244.00;884;2016-12-05 11:00:00;^DJI
19245.00;19259.00;19240.00;19254.00;739;2016-12-05 12:00:00;^DJI
19255.00;19258.00;19234.00;19243.00;553;2016-12-05 13:00:00;^DJI
19242.00;19252.00;19234.00;19248.00;569;2016-12-05 14:00:00;^DJI
19247.00;19269.00;19237.00;19262.00;1988;2016-12-05 15:00:00;^DJI
19263.00;19274.00;19247.00;19259.00;2421;2016-12-05 16:00:00;^DJI
19260.00;19270.00;19237.00;19247.00;1533;2016-12-05 17:00:00;^DJI
19248.00;19249.00;19213.00;19224.00;1632;2016-12-05 18:00:00;^DJI
19225.00;19232.00;19215.00;19217.00;1024;2016-12-05 19:00:00;^DJI
19216.00;19218.00;19186.00;19203.00;1426;2016-12-05 20:00:00;^DJI
19204.00;19221.00;19201.00;19217.00;1267;2016-12-05 21:00:00;^DJI
19216.00;19228.00;19212.00;19222.00;323;2016-12-05 22:00:00;^DJI
19222.00;19224.00;19202.00;19217.00;219;2016-12-06 00:00:00;^DJI
19218.00;19224.00;19210.00;19212.00;236;2016-12-06 01:00:00;^DJI
19211.00;19216.00;19205.00;19205.00;207;2016-12-06 02:00:00;^DJI
19206.00;19208.00;19200.00;19206.00;235;2016-12-06 03:00:00;^DJI
19207.00;19208.00;19197.00;19203.00;205;2016-12-06 04:00:00;^DJI
19202.00;19206.00;19199.00;19204.00;84;2016-12-06 05:00:00;^DJI
19205.00;19208.00;19202.00;19207.00;127;2016-12-06 06:00:00;^DJI
19208.00;19215.00;19208.00;19214.00;128;2016-12-06 07:00:00;^DJI
19215.00;19218.00;19207.00;19209.00;301;2016-12-06 08:00:00;^DJI
19208.00;19215.00;19194.00;19213.00;1041;2016-12-06 09:00:00;^DJI
19214.00;19224.00;19210.00;19222.00;584;2016-12-06 10:00:00;^DJI
19224.00;19230.00;19212.00;19215.00;512;2016-12-06 11:00:00;^DJI
19216.00;19228.00;19213.00;19222.00;529;2016-12-06 12:00:00;^DJI
19223.00;19229.00;19212.00;19227.00;393;2016-12-06 13:00:00;^DJI
19228.00;19242.00;19224.00;19231.00;420;2016-12-06 14:00:00;^DJI
19232.00;19236.00;19187.00;19192.00;1664;2016-12-06 15:00:00;^DJI
19191.00;19215.00;19184.00;19204.00;2232;2016-12-06 16:00:00;^DJI
19205.00;19213.00;19192.00;19206.00;1330;2016-12-06 17:00:00;^DJI
19207.00;19237.00;19204.00;19232.00;1105;2016-12-06 18:00:00;^DJI
19233.00;19241.00;19219.00;19230.00;1118;2016-12-06 19:00:00;^DJI
19229.00;19241.00;19226.00;19237.00;1007;2016-12-06 20:00:00;^DJI
19238.00;19254.00;19223.00;19251.00;1155;2016-12-06 21:00:00;^DJI
19250.00;19253.00;19236.00;19252.00;240;2016-12-06 22:00:00;^DJI
19242.00;19242.00;19236.00;19239.00;128;2016-12-07 00:00:00;^DJI
19238.00;19243.00;19233.00;19242.00;222;2016-12-07 01:00:00;^DJI
19241.00;19243.00;19227.00;19228.00;234;2016-12-07 02:00:00;^DJI
19227.00;19229.00;19222.00;19226.00;169;2016-12-07 03:00:00;^DJI
19225.00;19233.00;19225.00;19230.00;71;2016-12-07 04:00:00;^DJI
19229.00;19234.00;19229.00;19233.00;80;2016-12-07 05:00:00;^DJI
19232.00;19242.00;19232.00;19240.00;107;2016-12-07 06:00:00;^DJI
19239.00;19247.00;19239.00;19247.00;77;2016-12-07 07:00:00;^DJI
19246.00;19267.00;19240.00;19263.00;423;2016-12-07 08:00:00;^DJI
19262.00;19265.00;19246.00;19260.00;1112;2016-12-07 09:00:00;^DJI
19261.00;19267.00;19252.00;19258.00;655;2016-12-07 10:00:00;^DJI
19259.00;19263.00;19256.00;19256.00;378;2016-12-07 11:00:00;^DJI
19257.00;19260.00;19247.00;19251.00;304;2016-12-07 12:00:00;^DJI
19252.00;19253.00;19238.00;19240.00;244;2016-12-07 13:00:00;^DJI
19241.00;19241.00;19222.00;19238.00;344;2016-12-07 14:00:00;^DJI
19237.00;19259.00;19233.00;19255.00;1650;2016-12-07 15:00:00;^DJI
19256.00;19276.00;19256.00;19266.00;1865;2016-12-07 16:00:00;^DJI
19265.00;19319.00;19261.00;19319.00;1633;2016-12-07 17:00:00;^DJI
19320.00;19378.00;19310.00;19378.00;1533;2016-12-07 18:00:00;^DJI
19379.00;19540.00;19375.00;19530.00;2732;2016-12-07 19:00:00;^DJI
19531.00;19532.00;19493.00;19516.00;2360;2016-12-07 20:00:00;^DJI
19517.00;19558.00;19499.00;19540.00;2820;2016-12-07 21:00:00;^DJI
19539.00;19543.00;19509.00;19520.00;662;2016-12-07 22:00:00;^DJI
19515.00;19515.00;19496.00;19512.00;299;2016-12-08 00:00:00;^DJI
19513.00;19526.00;19513.00;19524.00;226;2016-12-08 01:00:00;^DJI
19525.00;19525.00;19516.00;19522.00;234;2016-12-08 02:00:00;^DJI
19523.00;19536.00;19517.00;19530.00;244;2016-12-08 03:00:00;^DJI
19529.00;19529.00;19515.00;19522.00;266;2016-12-08 04:00:00;^DJI
19521.00;19530.00;19520.00;19526.00;101;2016-12-08 05:00:00;^DJI
19525.00;19540.00;19525.00;19536.00;171;2016-12-08 06:00:00;^DJI
19535.00;19541.00;19528.00;19530.00;193;2016-12-08 07:00:00;^DJI
19531.00;19536.00;19521.00;19526.00;362;2016-12-08 08:00:00;^DJI
19527.00;19536.00;19518.00;19519.00;1270;2016-12-08 09:00:00;^DJI
19518.00;19520.00;19504.00;19514.00;714;2016-12-08 10:00:00;^DJI
19515.00;19531.00;19509.00;19526.00;451;2016-12-08 11:00:00;^DJI
19527.00;19529.00;19517.00;19522.00;409;2016-12-08 12:00:00;^DJI
19523.00;19546.00;19492.00;19532.00;1474;2016-12-08 13:00:00;^DJI
19533.00;19564.00;19510.00;19559.00;2384;2016-12-08 14:00:00;^DJI
19558.00;19591.00;19537.00;19558.00;3193;2016-12-08 15:00:00;^DJI
19559.00;19568.00;19526.00;19559.00;2916;2016-12-08 16:00:00;^DJI
19560.00;19585.00;19554.00;19581.00;2033;2016-12-08 17:00:00;^DJI
19580.00;19655.00;19577.00;19633.00;2024;2016-12-08 18:00:00;^DJI
19634.00;19664.00;19624.00;19659.00;1724;2016-12-08 19:00:00;^DJI
19658.00;19660.00;19596.00;19627.00;2394;2016-12-08 20:00:00;^DJI
19626.00;19633.00;19597.00;19610.00;2100;2016-12-08 21:00:00;^DJI
19612.00;19623.00;19610.00;19617.00;370;2016-12-08 22:00:00;^DJI
19615.00;19618.00;19612.00;19614.00;103;2016-12-09 00:00:00;^DJI
19615.00;19625.00;19614.00;19625.00;128;2016-12-09 01:00:00;^DJI
19624.00;19634.00;19619.00;19626.00;204;2016-12-09 02:00:00;^DJI
19627.00;19630.00;19610.00;19624.00;217;2016-12-09 03:00:00;^DJI
19626.00;19629.00;19622.00;19628.00;163;2016-12-09 04:00:00;^DJI
19630.00;19633.00;19627.00;19631.00;104;2016-12-09 05:00:00;^DJI
19632.00;19641.00;19630.00;19638.00;93;2016-12-09 06:00:00;^DJI
19637.00;19639.00;19625.00;19628.00;135;2016-12-09 07:00:00;^DJI
19629.00;19633.00;19619.00;19621.00;153;2016-12-09 08:00:00;^DJI
19622.00;19638.00;19619.00;19625.00;757;2016-12-09 09:00:00;^DJI
19624.00;19635.00;19620.00;19624.00;291;2016-12-09 10:00:00;^DJI
19625.00;19637.00;19624.00;19635.00;210;2016-12-09 11:00:00;^DJI
19636.00;19649.00;19634.00;19648.00;134;2016-12-09 12:00:00;^DJI
19647.00;19649.00;19636.00;19647.00;200;2016-12-09 13:00:00;^DJI
19648.00;19649.00;19628.00;19646.00;289;2016-12-09 14:00:00;^DJI
19647.00;19651.00;19622.00;19644.00;1561;2016-12-09 15:00:00;^DJI
19645.00;19673.00;19627.00;19665.00;2079;2016-12-09 16:00:00;^DJI
19666.00;19684.00;19653.00;19668.00;1551;2016-12-09 17:00:00;^DJI
19669.00;19694.00;19660.00;19684.00;1111;2016-12-09 18:00:00;^DJI
19685.00;19695.00;19674.00;19689.00;936;2016-12-09 19:00:00;^DJI
19690.00;19708.00;19689.00;19707.00;867;2016-12-09 20:00:00;^DJI
19706.00;19756.00;19701.00;19756.00;1350;2016-12-09 21:00:00;^DJI
19757.00;19782.00;19748.00;19782.00;382;2016-12-09 22:00:00;^DJI
19773.00;19876.00;19773.00;19837.00;960;2016-12-12 00:00:00;^DJI
19837.00;19845.00;19827.00;19835.00;304;2016-12-12 01:00:00;^DJI
19834.00;19835.00;19806.00;19809.00;363;2016-12-12 02:00:00;^DJI
19808.00;19808.00;19783.00;19783.00;450;2016-12-12 03:00:00;^DJI
19782.00;19792.00;19768.00;19790.00;387;2016-12-12 04:00:00;^DJI
19791.00;19808.00;19787.00;19808.00;223;2016-12-12 05:00:00;^DJI
19807.00;19810.00;19787.00;19787.00;257;2016-12-12 06:00:00;^DJI
19788.00;19795.00;19784.00;19786.00;163;2016-12-12 07:00:00;^DJI
19786.00;19793.00;19769.00;19782.00;365;2016-12-12 08:00:00;^DJI
19781.00;19804.00;19777.00;19779.00;1050;2016-12-12 09:00:00;^DJI
19780.00;19780.00;19753.00;19765.00;442;2016-12-12 10:00:00;^DJI
19766.00;19785.00;19757.00;19778.00;438;2016-12-12 11:00:00;^DJI
19780.00;19792.00;19774.00;19792.00;315;2016-12-12 12:00:00;^DJI
19791.00;19800.00;19786.00;19787.00;211;2016-12-12 13:00:00;^DJI
19788.00;19798.00;19779.00;19781.00;316;2016-12-12 14:00:00;^DJI
19782.00;19811.00;19755.00;19809.00;2100;2016-12-12 15:00:00;^DJI
19811.00;19823.00;19768.00;19791.00;2018;2016-12-12 16:00:00;^DJI
19790.00;19807.00;19777.00;19786.00;1501;2016-12-12 17:00:00;^DJI
19785.00;19785.00;19756.00;19768.00;1380;2016-12-12 18:00:00;^DJI
19769.00;19784.00;19763.00;19769.00;1179;2016-12-12 19:00:00;^DJI
19770.00;19791.00;19767.00;19776.00;1185;2016-12-12 20:00:00;^DJI
19775.00;19799.00;19771.00;19794.00;1320;2016-12-12 21:00:00;^DJI
19795.00;19801.00;19778.00;19801.00;297;2016-12-12 22:00:00;^DJI
19789.00;19789.00;19771.00;19779.00;272;2016-12-13 00:00:00;^DJI
19780.00;19796.00;19778.00;19792.00;208;2016-12-13 01:00:00;^DJI
19791.00;19805.00;19786.00;19799.00;275;2016-12-13 02:00:00;^DJI
19798.00;19802.00;19793.00;19795.00;171;2016-12-13 03:00:00;^DJI
19796.00;19797.00;19790.00;19796.00;90;2016-12-13 04:00:00;^DJI
19797.00;19797.00;19783.00;19790.00;103;2016-12-13 05:00:00;^DJI
19791.00;19809.00;19789.00;19809.00;133;2016-12-13 06:00:00;^DJI
19808.00;19815.00;19804.00;19805.00;137;2016-12-13 07:00:00;^DJI
19805.00;19815.00;19804.00;19808.00;222;2016-12-13 08:00:00;^DJI
19810.00;19846.00;19807.00;19840.00;791;2016-12-13 09:00:00;^DJI
19839.00;19852.00;19833.00;19847.00;417;2016-12-13 10:00:00;^DJI
19846.00;19855.00;19843.00;19854.00;272;2016-12-13 11:00:00;^DJI
19855.00;19857.00;19845.00;19846.00;198;2016-12-13 12:00:00;^DJI
19845.00;19866.00;19841.00;19863.00;178;2016-12-13 13:00:00;^DJI
19862.00;19863.00;19843.00;19856.00;300;2016-12-13 14:00:00;^DJI
19857.00;19918.00;19852.00;19892.00;2453;2016-12-13 15:00:00;^DJI
19893.00;19902.00;19848.00;19875.00;2932;2016-12-13 16:00:00;^DJI
19874.00;19898.00;19855.00;19893.00;1785;2016-12-13 17:00:00;^DJI
19894.00;19918.00;19891.00;19901.00;1504;2016-12-13 18:00:00;^DJI
19902.00;19956.00;19900.00;19933.00;1695;2016-12-13 19:00:00;^DJI
19934.00;19934.00;19903.00;19916.00;1388;2016-12-13 20:00:00;^DJI
19915.00;19928.00;19899.00;19907.00;1587;2016-12-13 21:00:00;^DJI
19906.00;19921.00;19901.00;19914.00;337;2016-12-13 22:00:00;^DJI
19912.00;19914.00;19906.00;19908.00;136;2016-12-14 00:00:00;^DJI
19907.00;19909.00;19898.00;19899.00;133;2016-12-14 01:00:00;^DJI
19898.00;19901.00;19889.00;19900.00;290;2016-12-14 02:00:00;^DJI
19901.00;19905.00;19897.00;19900.00;162;2016-12-14 03:00:00;^DJI
19899.00;19906.00;19896.00;19904.00;157;2016-12-14 04:00:00;^DJI
19905.00;19910.00;19904.00;19908.00;133;2016-12-14 05:00:00;^DJI
19909.00;19909.00;19899.00;19900.00;118;2016-12-14 06:00:00;^DJI
19899.00;19902.00;19898.00;19900.00;79;2016-12-14 07:00:00;^DJI
19900.00;19902.00;19885.00;19886.00;189;2016-12-14 08:00:00;^DJI
19887.00;19911.00;19882.00;19904.00;858;2016-12-14 09:00:00;^DJI
19905.00;19911.00;19897.00;19900.00;498;2016-12-14 10:00:00;^DJI
19899.00;19905.00;19892.00;19900.00;369;2016-12-14 11:00:00;^DJI
19899.00;19906.00;19891.00;19905.00;384;2016-12-14 12:00:00;^DJI
19906.00;19914.00;19903.00;19907.00;231;2016-12-14 13:00:00;^DJI
19908.00;19908.00;19885.00;19894.00;424;2016-12-14 14:00:00;^DJI
19893.00;19912.00;19873.00;19879.00;1601;2016-12-14 15:00:00;^DJI
19880.00;19897.00;19864.00;19882.00;2107;2016-12-14 16:00:00;^DJI
19883.00;19901.00;19871.00;19879.00;1501;2016-12-14 17:00:00;^DJI
19879.00;19911.00;19879.00;19908.00;1047;2016-12-14 18:00:00;^DJI
19907.00;19928.00;19905.00;19923.00;1405;2016-12-14 19:00:00;^DJI
19928.00;19966.00;19813.00;19816.00;7576;2016-12-14 20:00:00;^DJI
19817.00;19878.00;19746.00;19794.00;6133;2016-12-14 21:00:00;^DJI
19793.00;19836.00;19793.00;19816.00;863;2016-12-14 22:00:00;^DJI
19815.00;19831.00;19795.00;19829.00;369;2016-12-15 00:00:00;^DJI
19830.00;19863.00;19828.00;19840.00;731;2016-12-15 01:00:00;^DJI
19839.00;19857.00;19826.00;19849.00;917;2016-12-15 02:00:00;^DJI
