open;high;low;close;volume;timestamp;symbol
11125.80;11135.30;11117.00;11126.50;877;2015-02-24 08:00:00;^GDAXI
11127.00;11145.00;11097.00;11098.50;3315;2015-02-24 09:00:00;^GDAXI
11099.00;11115.00;11089.00;11103.30;2482;2015-02-24 10:00:00;^GDAXI
11103.00;11128.50;11100.80;11126.50;1614;2015-02-24 11:00:00;^GDAXI
11126.30;11135.00;11120.00;11123.80;1374;2015-02-24 12:00:00;^GDAXI
11124.00;11138.00;11120.00;11125.50;1414;2015-02-24 13:00:00;^GDAXI
11125.00;11138.00;11113.80;11138.00;1268;2015-02-24 14:00:00;^GDAXI
11137.80;11141.30;11121.50;11132.00;2204;2015-02-24 15:00:00;^GDAXI
11131.50;11205.30;11115.50;11198.30;4595;2015-02-24 16:00:00;^GDAXI
11198.00;11228.50;11196.00;11200.50;3150;2015-02-24 17:00:00;^GDAXI
11199.50;11210.00;11194.50;11208.50;1348;2015-02-24 18:00:00;^GDAXI
11209.00;11222.50;11203.30;11221.30;1043;2015-02-24 19:00:00;^GDAXI
11221.50;11224.80;11212.00;11224.80;812;2015-02-24 20:00:00;^GDAXI
11225.00;11231.00;11211.50;11212.70;888;2015-02-24 21:00:00;^GDAXI
11220.30;11226.00;11202.00;11209.80;1125;2015-02-25 08:00:00;^GDAXI
11209.30;11225.00;11193.80;11198.00;2777;2015-02-25 09:00:00;^GDAXI
11199.00;11210.00;11187.50;11194.80;1801;2015-02-25 10:00:00;^GDAXI
11194.00;11213.50;11190.50;11203.80;1686;2015-02-25 11:00:00;^GDAXI
11204.00;11209.50;11191.30;11196.50;1075;2015-02-25 12:00:00;^GDAXI
11197.80;11209.00;11188.50;11201.30;1138;2015-02-25 13:00:00;^GDAXI
11201.00;11204.50;11189.30;11191.00;1111;2015-02-25 14:00:00;^GDAXI
11191.50;11210.80;11179.00;11186.30;2082;2015-02-25 15:00:00;^GDAXI
11186.50;11201.00;11175.50;11192.30;2520;2015-02-25 16:00:00;^GDAXI
11192.50;11213.30;11184.80;11201.80;1963;2015-02-25 17:00:00;^GDAXI
11202.00;11208.00;11195.00;11203.30;821;2015-02-25 18:00:00;^GDAXI
11203.00;11225.80;11197.80;11217.30;926;2015-02-25 19:00:00;^GDAXI
11217.50;11218.80;11193.50;11201.30;1147;2015-02-25 20:00:00;^GDAXI
11201.00;11206.30;11189.80;11196.50;1001;2015-02-25 21:00:00;^GDAXI
11224.30;11226.00;11203.50;11207.50;918;2015-02-26 08:00:00;^GDAXI
11208.80;11225.80;11187.30;11206.30;2916;2015-02-26 09:00:00;^GDAXI
11206.80;11238.00;11204.00;11229.00;2185;2015-02-26 10:00:00;^GDAXI
11228.30;11233.00;11218.00;11230.50;1510;2015-02-26 11:00:00;^GDAXI
11230.30;11249.30;11228.00;11245.80;1664;2015-02-26 12:00:00;^GDAXI
11246.00;11256.00;11243.30;11244.50;1350;2015-02-26 13:00:00;^GDAXI
11245.00;11257.80;11236.80;11248.50;1683;2015-02-26 14:00:00;^GDAXI
11248.30;11290.50;11248.30;11277.00;2992;2015-02-26 15:00:00;^GDAXI
11276.80;11311.00;11274.80;11307.50;2854;2015-02-26 16:00:00;^GDAXI
11307.00;11333.00;11306.00;11330.30;2488;2015-02-26 17:00:00;^GDAXI
11329.50;11330.00;11304.50;11326.00;1375;2015-02-26 18:00:00;^GDAXI
11326.30;11330.00;11315.80;11323.30;953;2015-02-26 19:00:00;^GDAXI
11324.00;11326.50;11310.30;11312.30;1196;2015-02-26 20:00:00;^GDAXI
11311.80;11327.30;11304.80;11321.10;1345;2015-02-26 21:00:00;^GDAXI
11313.30;11341.00;11312.50;11336.80;997;2015-02-27 08:00:00;^GDAXI
11337.50;11354.50;11322.50;11322.50;2877;2015-02-27 09:00:00;^GDAXI
11323.50;11329.50;11304.50;11311.80;2250;2015-02-27 10:00:00;^GDAXI
11312.00;11323.80;11300.50;11312.00;1776;2015-02-27 11:00:00;^GDAXI
11312.50;11337.50;11310.30;11336.50;1248;2015-02-27 12:00:00;^GDAXI
11336.00;11347.50;11331.30;11341.50;1295;2015-02-27 13:00:00;^GDAXI
11341.80;11346.80;11315.00;11319.00;1642;2015-02-27 14:00:00;^GDAXI
11319.30;11352.00;11301.50;11333.00;2845;2015-02-27 15:00:00;^GDAXI
11333.50;11373.00;11328.30;11372.00;3499;2015-02-27 16:00:00;^GDAXI
11373.50;11398.50;11361.30;11390.80;3278;2015-02-27 17:00:00;^GDAXI
11390.50;11396.80;11386.00;11392.30;805;2015-02-27 18:00:00;^GDAXI
11392.00;11393.50;11382.30;11391.30;881;2015-02-27 19:00:00;^GDAXI
11391.80;11393.50;11377.30;11380.80;930;2015-02-27 20:00:00;^GDAXI
11381.00;11389.80;11372.30;11372.30;1305;2015-02-27 21:00:00;^GDAXI
11392.50;11426.80;11385.50;11403.30;1270;2015-03-02 08:00:00;^GDAXI
11403.30;11453.00;11394.80;11438.50;3207;2015-03-02 09:00:00;^GDAXI
11438.80;11441.50;11423.50;11436.30;1812;2015-03-02 10:00:00;^GDAXI
11436.80;11445.80;11426.00;11433.00;1146;2015-03-02 11:00:00;^GDAXI
11433.50;11435.30;11399.00;11400.80;1928;2015-03-02 12:00:00;^GDAXI
11401.50;11403.30;11365.30;11378.80;2358;2015-03-02 13:00:00;^GDAXI
11378.50;11395.80;11369.30;11384.30;1807;2015-03-02 14:00:00;^GDAXI
11387.50;11404.30;11362.30;11394.50;2424;2015-03-02 15:00:00;^GDAXI
11395.00;11419.00;11380.80;11391.00;3069;2015-03-02 16:00:00;^GDAXI
11392.00;11412.80;11388.00;11405.50;2090;2015-03-02 17:00:00;^GDAXI
11406.00;11408.00;11386.00;11402.30;945;2015-03-02 18:00:00;^GDAXI
11402.50;11408.50;11401.30;11406.00;776;2015-03-02 19:00:00;^GDAXI
11405.80;11409.50;11398.50;11409.30;682;2015-03-02 20:00:00;^GDAXI
11409.50;11429.50;11406.80;11426.00;905;2015-03-02 21:00:00;^GDAXI
11415.50;11427.30;11411.30;11415.30;767;2015-03-03 08:00:00;^GDAXI
11414.80;11467.00;11414.80;11453.50;2933;2015-03-03 09:00:00;^GDAXI
11453.00;11459.50;11421.30;11432.30;1978;2015-03-03 10:00:00;^GDAXI
11432.50;11442.80;11429.00;11437.00;1408;2015-03-03 11:00:00;^GDAXI
11436.50;11437.30;11392.00;11410.30;2189;2015-03-03 12:00:00;^GDAXI
11409.80;11417.00;11395.50;11403.50;1747;2015-03-03 13:00:00;^GDAXI
11403.80;11413.30;11381.80;11404.80;2250;2015-03-03 14:00:00;^GDAXI
11405.00;11405.00;11356.00;11360.30;3250;2015-03-03 15:00:00;^GDAXI
11360.80;11385.50;11329.30;11329.80;3434;2015-03-03 16:00:00;^GDAXI
11329.00;11330.00;11259.50;11264.30;3952;2015-03-03 17:00:00;^GDAXI
11263.50;11293.30;11256.00;11293.30;1764;2015-03-03 18:00:00;^GDAXI
11293.50;11299.80;11280.00;11289.80;1172;2015-03-03 19:00:00;^GDAXI
11290.00;11310.50;11290.00;11303.30;985;2015-03-03 20:00:00;^GDAXI
11303.50;11324.80;11298.50;11310.30;1125;2015-03-03 21:00:00;^GDAXI
11313.00;11328.80;11303.80;11321.50;856;2015-03-04 08:00:00;^GDAXI
11320.80;11326.50;11232.80;11236.00;3800;2015-03-04 09:00:00;^GDAXI
11237.00;11256.80;11192.80;11256.00;3754;2015-03-04 10:00:00;^GDAXI
11256.80;11270.30;11235.00;11235.50;2186;2015-03-04 11:00:00;^GDAXI
11235.30;11266.00;11230.50;11265.50;1821;2015-03-04 12:00:00;^GDAXI
11266.50;11305.50;11258.50;11301.00;2036;2015-03-04 13:00:00;^GDAXI
11300.50;11320.80;11295.00;11300.30;2372;2015-03-04 14:00:00;^GDAXI
11300.00;11310.50;11235.30;11274.30;3521;2015-03-04 15:00:00;^GDAXI
11272.80;11362.80;11266.30;11360.30;5049;2015-03-04 16:00:00;^GDAXI
11360.50;11395.00;11357.30;11389.80;3030;2015-03-04 17:00:00;^GDAXI
11390.00;11416.80;11385.80;11407.00;1380;2015-03-04 18:00:00;^GDAXI
11408.00;11410.00;11393.50;11396.30;983;2015-03-04 19:00:00;^GDAXI
11396.50;11411.80;11390.30;11410.30;1095;2015-03-04 20:00:00;^GDAXI
11410.50;11419.00;11399.50;11403.30;1707;2015-03-04 21:00:00;^GDAXI
11421.30;11427.80;11410.00;11424.00;996;2015-03-05 08:00:00;^GDAXI
11424.80;11462.00;11417.50;11451.50;2922;2015-03-05 09:00:00;^GDAXI
11451.30;11455.50;11408.00;11413.30;2258;2015-03-05 10:00:00;^GDAXI
11413.80;11446.00;11413.00;11435.80;1711;2015-03-05 11:00:00;^GDAXI
11436.00;11486.00;11435.50;11466.50;1849;2015-03-05 12:00:00;^GDAXI
11465.80;11482.30;11458.50;11478.50;1789;2015-03-05 13:00:00;^GDAXI
11479.00;11519.80;11421.30;11496.00;4082;2015-03-05 14:00:00;^GDAXI
11496.80;11528.50;11458.50;11494.50;4243;2015-03-05 15:00:00;^GDAXI
11496.00;11531.80;11484.30;11514.00;3190;2015-03-05 16:00:00;^GDAXI
11515.00;11517.80;11489.00;11505.00;2517;2015-03-05 17:00:00;^GDAXI
11504.80;11510.00;11481.00;11482.00;1099;2015-03-05 18:00:00;^GDAXI
11481.80;11508.50;11480.00;11507.50;988;2015-03-05 19:00:00;^GDAXI
11508.00;11513.80;11504.30;11510.50;707;2015-03-05 20:00:00;^GDAXI
11510.30;11511.50;11496.50;11496.80;1033;2015-03-05 21:00:00;^GDAXI
11511.30;11521.80;11502.80;11512.50;1044;2015-03-06 08:00:00;^GDAXI
11514.50;11528.00;11496.80;11504.50;2548;2015-03-06 09:00:00;^GDAXI
11504.00;11526.80;11494.00;11512.50;1883;2015-03-06 10:00:00;^GDAXI
11512.30;11527.80;11509.80;11510.30;1230;2015-03-06 11:00:00;^GDAXI
11510.50;11518.00;11507.30;11512.80;886;2015-03-06 12:00:00;^GDAXI
11512.50;11545.80;11511.80;11544.80;1343;2015-03-06 13:00:00;^GDAXI
11545.30;11570.30;11532.00;11560.00;2936;2015-03-06 14:00:00;^GDAXI
11560.30;11569.50;11529.50;11563.50;3552;2015-03-06 15:00:00;^GDAXI
11563.00;11599.80;11563.00;11577.00;3543;2015-03-06 16:00:00;^GDAXI
11577.30;11578.50;11505.00;11529.00;3707;2015-03-06 17:00:00;^GDAXI
11529.50;11541.80;11503.30;11520.80;1974;2015-03-06 18:00:00;^GDAXI
11520.50;11524.50;11505.00;11522.80;1629;2015-03-06 19:00:00;^GDAXI
11523.30;11530.00;11501.50;11507.80;1306;2015-03-06 20:00:00;^GDAXI
11506.50;11523.30;11500.50;11511.30;1874;2015-03-06 21:00:00;^GDAXI
11514.80;11531.30;11506.30;11510.00;1235;2015-03-09 08:00:00;^GDAXI
11509.50;11518.50;11461.30;11507.50;3922;2015-03-09 09:00:00;^GDAXI
11507.00;11525.00;11486.30;11505.50;2754;2015-03-09 10:00:00;^GDAXI
11505.30;11541.80;11501.30;11517.50;2131;2015-03-09 11:00:00;^GDAXI
11517.30;11553.00;11511.30;11548.50;1874;2015-03-09 12:00:00;^GDAXI
11549.50;11570.50;11542.30;11562.50;1451;2015-03-09 13:00:00;^GDAXI
11564.30;11570.80;11534.50;11555.80;2754;2015-03-09 14:00:00;^GDAXI
11556.50;11574.00;11545.50;11556.30;2951;2015-03-09 15:00:00;^GDAXI
11555.30;11585.80;11550.30;11581.30;2597;2015-03-09 16:00:00;^GDAXI
11581.50;11585.30;11570.30;11583.30;1947;2015-03-09 17:00:00;^GDAXI
11583.50;11595.80;11577.30;11589.30;1051;2015-03-09 18:00:00;^GDAXI
11589.00;11592.30;11577.80;11590.00;1000;2015-03-09 19:00:00;^GDAXI
11589.50;11607.00;11587.50;11596.50;1251;2015-03-09 20:00:00;^GDAXI
11596.80;11596.80;11578.80;11582.30;456;2015-03-09 21:00:00;^GDAXI
11569.80;11572.30;11554.30;11556.80;1066;2015-03-10 08:00:00;^GDAXI
11558.00;11575.50;11522.50;11553.30;3154;2015-03-10 09:00:00;^GDAXI
11552.80;11560.00;11528.30;11538.80;1944;2015-03-10 10:00:00;^GDAXI
11537.50;11538.80;11494.30;11504.80;2485;2015-03-10 11:00:00;^GDAXI
11504.00;11509.00;11465.00;11474.80;2387;2015-03-10 12:00:00;^GDAXI
11475.30;11475.50;11401.00;11438.00;3640;2015-03-10 13:00:00;^GDAXI
11437.80;11478.50;11434.00;11442.00;3497;2015-03-10 14:00:00;^GDAXI
11442.50;11526.80;11441.00;11514.50;4141;2015-03-10 15:00:00;^GDAXI
11514.30;11550.00;11491.80;11495.50;3480;2015-03-10 16:00:00;^GDAXI
11495.80;11534.30;11483.80;11525.00;3270;2015-03-10 17:00:00;^GDAXI
