open;high;low;close;volume;timestamp;symbol
7094.57;7098.94;7083.23;7084.48;3721;2019-02-27 09:00:00;^NDX
7084.61;7091.73;7083.86;7091.50;2691;2019-02-27 10:00:00;^NDX
7091.37;7099.63;7089.00;7098.39;2300;2019-02-27 11:00:00;^NDX
7098.64;7100.02;7093.41;7095.05;1898;2019-02-27 12:00:00;^NDX
7095.30;7103.17;7094.55;7094.70;2127;2019-02-27 13:00:00;^NDX
7094.58;7098.34;7088.59;7088.99;2272;2019-02-27 14:00:00;^NDX
7088.86;7113.88;7081.78;7085.84;7596;2019-02-27 15:00:00;^NDX
7085.59;7090.70;7043.84;7064.15;12608;2019-02-27 16:00:00;^NDX
7064.27;7100.59;7060.48;7093.49;7673;2019-02-27 17:00:00;^NDX
7093.61;7105.46;7093.47;7097.76;4422;2019-02-27 18:00:00;^NDX
7097.63;7115.46;7097.27;7112.14;4238;2019-02-27 19:00:00;^NDX
7111.89;7126.14;7108.14;7114.13;4427;2019-02-27 20:00:00;^NDX
7114.01;7122.24;7103.77;7116.85;5510;2019-02-27 21:00:00;^NDX
7116.60;7121.09;7112.36;7118.37;1526;2019-02-27 22:00:00;^NDX
7113.42;7114.93;7108.80;7111.45;832;2019-02-28 00:00:00;^NDX
7111.57;7111.57;7099.87;7100.62;1970;2019-02-28 01:00:00;^NDX
7100.50;7108.76;7097.50;7108.51;3695;2019-02-28 02:00:00;^NDX
7108.26;7111.78;7104.67;7105.67;2297;2019-02-28 03:00:00;^NDX
7105.79;7106.92;7101.68;7105.32;1264;2019-02-28 04:00:00;^NDX
7105.19;7107.69;7101.60;7101.72;692;2019-02-28 05:00:00;^NDX
7101.60;7105.10;7088.89;7089.39;1747;2019-02-28 06:00:00;^NDX
7089.14;7092.89;7080.79;7083.17;2191;2019-02-28 07:00:00;^NDX
7083.54;7087.04;7069.70;7071.59;3141;2019-02-28 08:00:00;^NDX
7071.34;7082.22;7065.22;7081.72;3609;2019-02-28 09:00:00;^NDX
7081.85;7086.49;7078.99;7084.00;2446;2019-02-28 10:00:00;^NDX
7084.12;7085.52;7077.26;7082.90;2015;2019-02-28 11:00:00;^NDX
7082.78;7088.78;7078.78;7086.80;2283;2019-02-28 12:00:00;^NDX
7086.92;7094.06;7082.81;7092.82;2201;2019-02-28 13:00:00;^NDX
7092.94;7102.07;7084.84;7093.34;2974;2019-02-28 14:00:00;^NDX
7093.22;7116.24;7087.36;7106.34;7941;2019-02-28 15:00:00;^NDX
