open;high;low;close;volume;timestamp;symbol;lastrefreshed;interval;timezone
2199.90;2203.00;2199.60;2201.50;0;2016-11-23 13:00:00;^SPX;2016-11-23 13:00:00;60min;US/Eastern
2201.20;2202.40;2200.40;2200.40;0;2016-11-23 14:00:00;^SPX;2016-11-23 14:00:00;60min;US/Eastern
2200.50;2202.90;2200.30;2201.40;0;2016-11-23 15:00:00;^SPX;2016-11-23 15:00:00;60min;US/Eastern
2201.60;2204.40;2201.30;2204.10;0;2016-11-23 16:00:00;^SPX;2016-11-23 16:00:00;60min;US/Eastern
2203.90;2204.00;2202.50;2203.10;0;2016-11-23 17:00:00;^SPX;2016-11-23 17:00:00;60min;US/Eastern
2203.30;2203.80;2201.20;2201.80;0;2016-11-23 19:00:00;^SPX;2016-11-23 19:00:00;60min;US/Eastern
2201.40;2202.30;2200.80;2201.80;0;2016-11-23 20:00:00;^SPX;2016-11-23 20:00:00;60min;US/Eastern
2201.40;2202.00;2199.80;2201.50;0;2016-11-23 21:00:00;^SPX;2016-11-23 21:00:00;60min;US/Eastern
2201.80;2202.80;2201.00;2202.30;0;2016-11-23 22:00:00;^SPX;2016-11-23 22:00:00;60min;US/Eastern
2202.40;2202.80;2201.30;2201.30;0;2016-11-23 23:00:00;^SPX;2016-11-23 23:00:00;60min;US/Eastern
2201.00;2201.80;2200.90;2201.80;0;2016-11-24 00:00:00;^SPX;2016-11-24 00:00:00;60min;US/Eastern
2202.00;2202.30;2201.40;2201.60;0;2016-11-24 01:00:00;^SPX;2016-11-24 01:00:00;60min;US/Eastern
2201.80;2202.60;2201.30;2202.60;0;2016-11-24 02:00:00;^SPX;2016-11-24 02:00:00;60min;US/Eastern
2202.30;2203.80;2202.10;2203.00;0;2016-11-24 03:00:00;^SPX;2016-11-24 03:00:00;60min;US/Eastern
2203.20;2204.30;2201.10;2202.60;0;2016-11-24 04:00:00;^SPX;2016-11-24 04:00:00;60min;US/Eastern
2202.30;2203.80;2202.10;2203.60;0;2016-11-24 05:00:00;^SPX;2016-11-24 05:00:00;60min;US/Eastern
2203.70;2204.10;2203.00;2203.50;0;2016-11-24 06:00:00;^SPX;2016-11-24 06:00:00;60min;US/Eastern
2203.20;2204.30;2202.50;2203.30;0;2016-11-24 07:00:00;^SPX;2016-11-24 07:00:00;60min;US/Eastern
2203.60;2204.80;2203.50;2203.80;0;2016-11-24 08:00:00;^SPX;2016-11-24 08:00:00;60min;US/Eastern
2203.50;2204.60;2203.10;2204.30;0;2016-11-24 09:00:00;^SPX;2016-11-24 09:00:00;60min;US/Eastern
2204.30;2207.20;2204.20;2206.90;0;2016-11-24 10:00:00;^SPX;2016-11-24 10:00:00;60min;US/Eastern
2207.20;2207.70;2206.90;2207.70;0;2016-11-24 11:00:00;^SPX;2016-11-24 11:00:00;60min;US/Eastern
2207.30;2209.20;2207.10;2209.20;0;2016-11-24 12:00:00;^SPX;2016-11-24 12:00:00;60min;US/Eastern
2208.90;2209.20;2208.10;2208.10;0;2016-11-24 13:00:00;^SPX;2016-11-24 13:00:00;60min;US/Eastern
2208.50;2208.80;2207.20;2207.50;0;2016-11-24 19:00:00;^SPX;2016-11-24 19:00:00;60min;US/Eastern
2207.80;2207.80;2206.90;2207.80;0;2016-11-24 20:00:00;^SPX;2016-11-24 20:00:00;60min;US/Eastern
2207.40;2209.30;2207.30;2208.80;0;2016-11-24 21:00:00;^SPX;2016-11-24 21:00:00;60min;US/Eastern
2208.90;2209.00;2207.20;2207.20;0;2016-11-24 22:00:00;^SPX;2016-11-24 22:00:00;60min;US/Eastern
2207.00;2207.50;2205.80;2205.80;0;2016-11-24 23:00:00;^SPX;2016-11-24 23:00:00;60min;US/Eastern
