open;high;low;close;volume;timestamp;symbol;lastrefreshed;interval;timezone
4682.40;4698.10;4682.40;4690.40;0;2015-11-22 18:00:00;NQ100;2015-11-22 18:00:00;240min;US/Eastern
4690.30;4696.70;4688.40;4694.60;0;2015-11-22 22:00:00;NQ100;2015-11-22 22:00:00;240min;US/Eastern
4694.50;4695.40;4679.80;4682.20;0;2015-11-23 02:00:00;NQ100;2015-11-23 02:00:00;240min;US/Eastern
4682.30;4696.30;4676.60;4686.40;0;2015-11-23 06:00:00;NQ100;2015-11-23 06:00:00;240min;US/Eastern
4686.40;4707.10;4683.10;4689.10;0;2015-11-23 10:00:00;NQ100;2015-11-23 10:00:00;240min;US/Eastern
4689.30;4691.90;4654.60;4675.10;0;2015-11-23 14:00:00;NQ100;2015-11-23 14:00:00;240min;US/Eastern
4669.40;4680.40;4668.30;4672.60;0;2015-11-23 18:00:00;NQ100;2015-11-23 18:00:00;240min;US/Eastern
4672.80;4677.90;4670.50;4673.60;0;2015-11-23 22:00:00;NQ100;2015-11-23 22:00:00;240min;US/Eastern
4673.50;4685.20;4635.00;4656.50;0;2015-11-24 02:00:00;NQ100;2015-11-24 02:00:00;240min;US/Eastern
4656.30;4661.50;4636.90;4642.60;0;2015-11-24 06:00:00;NQ100;2015-11-24 06:00:00;240min;US/Eastern
4642.60;4669.10;4620.90;4657.40;0;2015-11-24 10:00:00;NQ100;2015-11-24 10:00:00;240min;US/Eastern
4657.30;4681.90;4657.30;4666.00;0;2015-11-24 14:00:00;NQ100;2015-11-24 14:00:00;240min;US/Eastern
4659.70;4670.90;4659.70;4663.90;0;2015-11-24 18:00:00;NQ100;2015-11-24 18:00:00;240min;US/Eastern
4663.80;4673.90;4661.30;4672.10;0;2015-11-24 22:00:00;NQ100;2015-11-24 22:00:00;240min;US/Eastern
4672.00;4685.00;4662.10;4680.60;0;2015-11-25 02:00:00;NQ100;2015-11-25 02:00:00;240min;US/Eastern
4680.80;4683.30;4673.30;4677.90;0;2015-11-25 06:00:00;NQ100;2015-11-25 06:00:00;240min;US/Eastern
4677.80;4683.40;4664.90;4680.60;0;2015-11-25 10:00:00;NQ100;2015-11-25 10:00:00;240min;US/Eastern
4680.50;4681.80;4672.00;4678.60;0;2015-11-25 14:00:00;NQ100;2015-11-25 14:00:00;240min;US/Eastern
4672.80;4687.70;4672.80;4684.70;0;2015-11-25 18:00:00;NQ100;2015-11-25 18:00:00;240min;US/Eastern
4685.00;4688.20;4681.40;4682.20;0;2015-11-25 22:00:00;NQ100;2015-11-25 22:00:00;240min;US/Eastern
4682.10;4699.30;4679.20;4697.80;0;2015-11-26 02:00:00;NQ100;2015-11-26 02:00:00;240min;US/Eastern
4698.10;4703.90;4694.70;4698.50;0;2015-11-26 06:00:00;NQ100;2015-11-26 06:00:00;240min;US/Eastern
4698.40;4701.70;4689.00;4695.20;0;2015-11-26 10:00:00;NQ100;2015-11-26 10:00:00;240min;US/Eastern
4695.20;4695.20;4695.20;4695.20;0;2015-11-26 14:00:00;NQ100;2015-11-26 14:00:00;240min;US/Eastern
4689.80;4699.00;4689.20;4690.80;0;2015-11-26 18:00:00;NQ100;2015-11-26 18:00:00;240min;US/Eastern
4690.70;4692.80;4685.70;4688.50;0;2015-11-26 22:00:00;NQ100;2015-11-26 22:00:00;240min;US/Eastern
4688.40;4688.50;4671.20;4678.40;0;2015-11-27 02:00:00;NQ100;2015-11-27 02:00:00;240min;US/Eastern
4678.50;4693.90;4676.40;4686.60;0;2015-11-27 06:00:00;NQ100;2015-11-27 06:00:00;240min;US/Eastern
4686.70;4690.80;4664.90;4681.00;0;2015-11-27 10:00:00;NQ100;2015-11-27 10:00:00;240min;US/Eastern
4680.90;4684.80;4679.80;4684.70;0;2015-11-27 14:00:00;NQ100;2015-11-27 14:00:00;240min;US/Eastern
4681.10;4684.50;4672.40;4677.50;0;2015-11-29 18:00:00;NQ100;2015-11-29 18:00:00;240min;US/Eastern
4677.40;4679.00;4673.40;4676.30;0;2015-11-29 22:00:00;NQ100;2015-11-29 22:00:00;240min;US/Eastern
4676.20;4692.60;4666.70;4687.20;0;2015-11-30 02:00:00;NQ100;2015-11-30 02:00:00;240min;US/Eastern
4687.20;4700.70;4682.90;4698.80;0;2015-11-30 06:00:00;NQ100;2015-11-30 06:00:00;240min;US/Eastern
4698.70;4698.90;4653.60;4660.00;0;2015-11-30 10:00:00;NQ100;2015-11-30 10:00:00;240min;US/Eastern
4660.00;4682.30;4654.90;4679.90;0;2015-11-30 14:00:00;NQ100;2015-11-30 14:00:00;240min;US/Eastern
4674.00;4693.00;4674.00;4691.30;0;2015-11-30 18:00:00;NQ100;2015-11-30 18:00:00;240min;US/Eastern
4691.50;4696.40;4690.10;4694.00;0;2015-11-30 22:00:00;NQ100;2015-11-30 22:00:00;240min;US/Eastern
4693.90;4696.00;4681.10;4683.00;0;2015-12-01 02:00:00;NQ100;2015-12-01 02:00:00;240min;US/Eastern
4683.00;4693.00;4676.70;4686.30;0;2015-12-01 06:00:00;NQ100;2015-12-01 06:00:00;240min;US/Eastern
4686.40;4709.20;4681.70;4704.30;0;2015-12-01 10:00:00;NQ100;2015-12-01 10:00:00;240min;US/Eastern
4704.20;4716.90;4687.70;4715.60;0;2015-12-01 14:00:00;NQ100;2015-12-01 14:00:00;240min;US/Eastern
4709.80;4717.60;4708.90;4716.90;0;2015-12-01 18:00:00;NQ100;2015-12-01 18:00:00;240min;US/Eastern
4716.80;4720.10;4715.50;4718.10;0;2015-12-01 22:00:00;NQ100;2015-12-01 22:00:00;240min;US/Eastern
4718.00;4728.80;4717.80;4723.50;0;2015-12-02 02:00:00;NQ100;2015-12-02 02:00:00;240min;US/Eastern
4723.40;4728.90;4714.60;4717.00;0;2015-12-02 06:00:00;NQ100;2015-12-02 06:00:00;240min;US/Eastern
4716.90;4739.60;4716.00;4731.90;0;2015-12-02 10:00:00;NQ100;2015-12-02 10:00:00;240min;US/Eastern
4731.90;4733.10;4678.90;4697.50;0;2015-12-02 14:00:00;NQ100;2015-12-02 14:00:00;240min;US/Eastern
4692.30;4702.90;4687.30;4702.60;0;2015-12-02 18:00:00;NQ100;2015-12-02 18:00:00;240min;US/Eastern
4702.40;4706.40;4692.10;4705.40;0;2015-12-02 22:00:00;NQ100;2015-12-02 22:00:00;240min;US/Eastern
4705.30;4726.40;4698.60;4724.40;0;2015-12-03 02:00:00;NQ100;2015-12-03 02:00:00;240min;US/Eastern
4724.30;4730.60;4675.90;4698.10;0;2015-12-03 06:00:00;NQ100;2015-12-03 06:00:00;240min;US/Eastern
4698.00;4712.40;4623.60;4624.70;0;2015-12-03 10:00:00;NQ100;2015-12-03 10:00:00;240min;US/Eastern
4624.50;4633.90;4579.90;4617.30;0;2015-12-03 14:00:00;NQ100;2015-12-03 14:00:00;240min;US/Eastern
4611.20;4625.50;4611.20;4621.50;0;2015-12-03 18:00:00;NQ100;2015-12-03 18:00:00;240min;US/Eastern
4621.00;4623.00;4616.10;4620.20;0;2015-12-03 22:00:00;NQ100;2015-12-03 22:00:00;240min;US/Eastern
4620.20;4636.50;4615.70;4628.00;0;2015-12-04 02:00:00;NQ100;2015-12-04 02:00:00;240min;US/Eastern
4628.00;4630.20;4612.80;4617.60;0;2015-12-04 06:00:00;NQ100;2015-12-04 06:00:00;240min;US/Eastern
4617.10;4704.30;4604.00;4703.80;0;2015-12-04 10:00:00;NQ100;2015-12-04 10:00:00;240min;US/Eastern
4703.90;4723.60;4701.70;4714.60;0;2015-12-04 14:00:00;NQ100;2015-12-04 14:00:00;240min;US/Eastern
4708.00;4724.80;4706.10;4708.70;0;2015-12-06 18:00:00;NQ100;2015-12-06 18:00:00;240min;US/Eastern
4708.70;4713.50;4707.10;4709.50;0;2015-12-06 22:00:00;NQ100;2015-12-06 22:00:00;240min;US/Eastern
4709.40;4730.70;4703.40;4725.00;0;2015-12-07 02:00:00;NQ100;2015-12-07 02:00:00;240min;US/Eastern
4724.60;4730.10;4711.60;4714.10;0;2015-12-07 06:00:00;NQ100;2015-12-07 06:00:00;240min;US/Eastern
4714.00;4721.60;4672.20;4675.50;0;2015-12-07 10:00:00;NQ100;2015-12-07 10:00:00;240min;US/Eastern
4675.60;4704.00;4671.50;4702.00;0;2015-12-07 14:00:00;NQ100;2015-12-07 14:00:00;240min;US/Eastern
4697.20;4704.40;4683.00;4687.70;0;2015-12-07 18:00:00;NQ100;2015-12-07 18:00:00;240min;US/Eastern
4687.60;4691.20;4674.90;4681.50;0;2015-12-07 22:00:00;NQ100;2015-12-07 22:00:00;240min;US/Eastern
4681.50;4694.70;4665.50;4674.20;0;2015-12-08 02:00:00;NQ100;2015-12-08 02:00:00;240min;US/Eastern
4674.00;4681.70;4646.60;4649.80;0;2015-12-08 06:00:00;NQ100;2015-12-08 06:00:00;240min;US/Eastern
4649.90;4706.40;4642.00;4691.50;0;2015-12-08 10:00:00;NQ100;2015-12-08 10:00:00;240min;US/Eastern
4691.50;4709.70;4680.10;4693.00;0;2015-12-08 14:00:00;NQ100;2015-12-08 14:00:00;240min;US/Eastern
4686.90;4704.30;4685.50;4697.20;0;2015-12-08 18:00:00;NQ100;2015-12-08 18:00:00;240min;US/Eastern
4697.30;4703.20;4692.90;4697.90;0;2015-12-08 22:00:00;NQ100;2015-12-08 22:00:00;240min;US/Eastern
4697.70;4708.10;4667.20;4679.90;0;2015-12-09 02:00:00;NQ100;2015-12-09 02:00:00;240min;US/Eastern
4680.20;4691.90;4671.30;4672.60;0;2015-12-09 06:00:00;NQ100;2015-12-09 06:00:00;240min;US/Eastern
4672.60;4699.60;4598.80;4603.90;0;2015-12-09 10:00:00;NQ100;2015-12-09 10:00:00;240min;US/Eastern
4603.80;4630.70;4594.60;4625.40;0;2015-12-09 14:00:00;NQ100;2015-12-09 14:00:00;240min;US/Eastern
4619.90;4637.60;4619.90;4635.80;0;2015-12-09 18:00:00;NQ100;2015-12-09 18:00:00;240min;US/Eastern
4635.70;4637.60;4629.80;4632.80;0;2015-12-09 22:00:00;NQ100;2015-12-09 22:00:00;240min;US/Eastern
4632.80;4647.40;4625.20;4634.80;0;2015-12-10 02:00:00;NQ100;2015-12-10 02:00:00;240min;US/Eastern
4634.70;4644.10;4621.50;4628.10;0;2015-12-10 06:00:00;NQ100;2015-12-10 06:00:00;240min;US/Eastern
4628.00;4661.30;4620.20;4651.80;0;2015-12-10 10:00:00;NQ100;2015-12-10 10:00:00;240min;US/Eastern
4652.10;4675.90;4635.30;4647.60;0;2015-12-10 14:00:00;NQ100;2015-12-10 14:00:00;240min;US/Eastern
4641.60;4660.40;4641.60;4656.90;0;2015-12-10 18:00:00;NQ100;2015-12-10 18:00:00;240min;US/Eastern
4656.90;4658.00;4649.50;4654.60;0;2015-12-10 22:00:00;NQ100;2015-12-10 22:00:00;240min;US/Eastern
4654.80;4657.90;4633.90;4645.10;0;2015-12-11 02:00:00;NQ100;2015-12-11 02:00:00;240min;US/Eastern
4645.00;4646.30;4594.90;4610.30;0;2015-12-11 06:00:00;NQ100;2015-12-11 06:00:00;240min;US/Eastern
4610.20;4610.40;4543.00;4554.10;0;2015-12-11 10:00:00;NQ100;2015-12-11 10:00:00;240min;US/Eastern
4553.90;4573.00;4534.00;4538.00;0;2015-12-11 14:00:00;NQ100;2015-12-11 14:00:00;240min;US/Eastern
4535.00;4548.50;4533.20;4547.80;0;2015-12-13 18:00:00;NQ100;2015-12-13 18:00:00;240min;US/Eastern
4548.00;4558.30;4544.30;4557.00;0;2015-12-13 22:00:00;NQ100;2015-12-13 22:00:00;240min;US/Eastern
4557.20;4579.90;4553.00;4571.50;0;2015-12-14 02:00:00;NQ100;2015-12-14 02:00:00;240min;US/Eastern
4571.80;4572.20;4516.30;4541.80;0;2015-12-14 06:00:00;NQ100;2015-12-14 06:00:00;240min;US/Eastern
4541.70;4556.00;4478.50;4539.90;0;2015-12-14 10:00:00;NQ100;2015-12-14 10:00:00;240min;US/Eastern
4539.70;4580.50;4525.00;4572.50;0;2015-12-14 14:00:00;NQ100;2015-12-14 14:00:00;240min;US/Eastern
4566.70;4586.50;4560.60;4576.30;0;2015-12-14 18:00:00;NQ100;2015-12-14 18:00:00;240min;US/Eastern
4576.40;4582.30;4568.90;4569.80;0;2015-12-14 22:00:00;NQ100;2015-12-14 22:00:00;240min;US/Eastern
4569.60;4604.30;4567.70;4602.80;0;2015-12-15 02:00:00;NQ100;2015-12-15 02:00:00;240min;US/Eastern
4602.70;4615.70;4587.70;4613.90;0;2015-12-15 06:00:00;NQ100;2015-12-15 06:00:00;240min;US/Eastern
4613.70;4639.80;4601.40;4637.50;0;2015-12-15 10:00:00;NQ100;2015-12-15 10:00:00;240min;US/Eastern
4637.50;4639.00;4594.10;4609.70;0;2015-12-15 14:00:00;NQ100;2015-12-15 14:00:00;240min;US/Eastern
4602.60;4614.00;4602.60;4613.30;0;2015-12-15 18:00:00;NQ100;2015-12-15 18:00:00;240min;US/Eastern
4613.20;4624.50;4609.80;4617.80;0;2015-12-15 22:00:00;NQ100;2015-12-15 22:00:00;240min;US/Eastern
4617.80;4627.50;4612.50;4625.30;0;2015-12-16 02:00:00;NQ100;2015-12-16 02:00:00;240min;US/Eastern
4625.20;4639.90;4621.60;4631.90;0;2015-12-16 06:00:00;NQ100;2015-12-16 06:00:00;240min;US/Eastern
4631.80;4641.10;4596.40;4598.60;0;2015-12-16 10:00:00;NQ100;2015-12-16 10:00:00;240min;US/Eastern
4598.70;4676.00;4580.70;4657.80;0;2015-12-16 14:00:00;NQ100;2015-12-16 14:00:00;240min;US/Eastern
4650.50;4664.90;4650.50;4654.90;0;2015-12-16 18:00:00;NQ100;2015-12-16 18:00:00;240min;US/Eastern
4655.00;4661.90;4650.00;4651.60;0;2015-12-16 22:00:00;NQ100;2015-12-16 22:00:00;240min;US/Eastern
4651.50;4683.40;4650.30;4683.30;0;2015-12-17 02:00:00;NQ100;2015-12-17 02:00:00;240min;US/Eastern
4683.20;4690.00;4679.30;4687.00;0;2015-12-17 06:00:00;NQ100;2015-12-17 06:00:00;240min;US/Eastern
4687.20;4690.50;4614.60;4629.20;0;2015-12-17 10:00:00;NQ100;2015-12-17 10:00:00;240min;US/Eastern
4629.20;4649.00;4569.40;4575.40;0;2015-12-17 14:00:00;NQ100;2015-12-17 14:00:00;240min;US/Eastern
4568.80;4584.70;4555.20;4569.50;0;2015-12-17 18:00:00;NQ100;2015-12-17 18:00:00;240min;US/Eastern
4569.60;4590.20;4559.20;4566.90;0;2015-12-17 22:00:00;NQ100;2015-12-17 22:00:00;240min;US/Eastern
4567.20;4576.90;4555.40;4567.20;0;2015-12-18 02:00:00;NQ100;2015-12-18 02:00:00;240min;US/Eastern
4567.20;4582.90;4560.70;4581.70;0;2015-12-18 06:00:00;NQ100;2015-12-18 06:00:00;240min;US/Eastern
4581.70;4596.30;4532.00;4532.60;0;2015-12-18 10:00:00;NQ100;2015-12-18 10:00:00;240min;US/Eastern
4532.60;4557.80;4512.50;4512.80;0;2015-12-18 14:00:00;NQ100;2015-12-18 14:00:00;240min;US/Eastern
4511.00;4531.50;4511.00;4526.30;0;2015-12-20 18:00:00;NQ100;2015-12-20 18:00:00;240min;US/Eastern
4526.20;4537.30;4524.20;4535.10;0;2015-12-20 22:00:00;NQ100;2015-12-20 22:00:00;240min;US/Eastern
4535.00;4561.10;4528.80;4555.30;0;2015-12-21 02:00:00;NQ100;2015-12-21 02:00:00;240min;US/Eastern
4555.20;4561.80;4545.00;4550.30;0;2015-12-21 06:00:00;NQ100;2015-12-21 06:00:00;240min;US/Eastern
4550.10;4559.30;4519.00;4543.70;0;2015-12-21 10:00:00;NQ100;2015-12-21 10:00:00;240min;US/Eastern
4543.60;4578.50;4525.30;4578.20;0;2015-12-21 14:00:00;NQ100;2015-12-21 14:00:00;240min;US/Eastern
4572.00;4582.90;4570.40;4573.40;0;2015-12-21 18:00:00;NQ100;2015-12-21 18:00:00;240min;US/Eastern
4573.10;4578.20;4566.40;4575.70;0;2015-12-21 22:00:00;NQ100;2015-12-21 22:00:00;240min;US/Eastern
4575.60;4585.90;4548.50;4553.80;0;2015-12-22 02:00:00;NQ100;2015-12-22 02:00:00;240min;US/Eastern
4553.60;4576.80;4552.80;4572.60;0;2015-12-22 06:00:00;NQ100;2015-12-22 06:00:00;240min;US/Eastern
4572.50;4584.70;4559.10;4578.30;0;2015-12-22 10:00:00;NQ100;2015-12-22 10:00:00;240min;US/Eastern
4578.30;4601.40;4567.40;4596.40;0;2015-12-22 14:00:00;NQ100;2015-12-22 14:00:00;240min;US/Eastern
4590.70;4599.70;4590.10;4593.70;0;2015-12-22 18:00:00;NQ100;2015-12-22 18:00:00;240min;US/Eastern
4593.60;4597.20;4591.30;4592.40;0;2015-12-22 22:00:00;NQ100;2015-12-22 22:00:00;240min;US/Eastern
4592.30;4610.00;4591.40;4609.90;0;2015-12-23 02:00:00;NQ100;2015-12-23 02:00:00;240min;US/Eastern
4609.80;4619.80;4604.90;4612.90;0;2015-12-23 06:00:00;NQ100;2015-12-23 06:00:00;240min;US/Eastern
4612.80;4622.60;4605.70;4610.70;0;2015-12-23 10:00:00;NQ100;2015-12-23 10:00:00;240min;US/Eastern
4610.60;4627.30;4605.20;4614.40;0;2015-12-23 14:00:00;NQ100;2015-12-23 14:00:00;240min;US/Eastern
4608.90;4622.70;4608.90;4618.00;0;2015-12-23 18:00:00;NQ100;2015-12-23 18:00:00;240min;US/Eastern
4618.20;4618.20;4609.90;4612.20;0;2015-12-23 22:00:00;NQ100;2015-12-23 22:00:00;240min;US/Eastern
4612.30;4615.90;4607.60;4612.40;0;2015-12-24 02:00:00;NQ100;2015-12-24 02:00:00;240min;US/Eastern
4612.30;4622.60;4608.90;4618.20;0;2015-12-24 06:00:00;NQ100;2015-12-24 06:00:00;240min;US/Eastern
4618.30;4636.90;4617.40;4623.20;0;2015-12-24 10:00:00;NQ100;2015-12-24 10:00:00;240min;US/Eastern
4622.80;4622.80;4615.20;4616.90;0;2015-12-24 14:00:00;NQ100;2015-12-24 14:00:00;240min;US/Eastern
4614.20;4625.30;4612.20;4620.90;0;2015-12-27 18:00:00;NQ100;2015-12-27 18:00:00;240min;US/Eastern
4621.20;4625.70;4615.90;4616.70;0;2015-12-27 22:00:00;NQ100;2015-12-27 22:00:00;240min;US/Eastern
4616.40;4622.40;4608.30;4609.70;0;2015-12-28 02:00:00;NQ100;2015-12-28 02:00:00;240min;US/Eastern
4609.80;4609.90;4599.40;4608.40;0;2015-12-28 06:00:00;NQ100;2015-12-28 06:00:00;240min;US/Eastern
4607.80;4614.30;4578.90;4598.00;0;2015-12-28 10:00:00;NQ100;2015-12-28 10:00:00;240min;US/Eastern
4598.20;4626.40;4597.80;4624.20;0;2015-12-28 14:00:00;NQ100;2015-12-28 14:00:00;240min;US/Eastern
4619.00;4625.70;4617.30;4622.10;0;2015-12-28 18:00:00;NQ100;2015-12-28 18:00:00;240min;US/Eastern
4621.80;4630.60;4619.30;4628.30;0;2015-12-28 22:00:00;NQ100;2015-12-28 22:00:00;240min;US/Eastern
4628.20;4651.60;4626.00;4647.80;0;2015-12-29 02:00:00;NQ100;2015-12-29 02:00:00;240min;US/Eastern
4648.00;4655.80;4638.50;4652.60;0;2015-12-29 06:00:00;NQ100;2015-12-29 06:00:00;240min;US/Eastern
4652.70;4688.30;4646.00;4687.80;0;2015-12-29 10:00:00;NQ100;2015-12-29 10:00:00;240min;US/Eastern
4687.70;4704.40;4686.00;4697.30;0;2015-12-29 14:00:00;NQ100;2015-12-29 14:00:00;240min;US/Eastern
4691.80;4701.80;4689.20;4699.40;0;2015-12-29 18:00:00;NQ100;2015-12-29 18:00:00;240min;US/Eastern
4699.60;4699.80;4693.70;4694.10;0;2015-12-29 22:00:00;NQ100;2015-12-29 22:00:00;240min;US/Eastern
4694.30;4697.30;4685.00;4690.80;0;2015-12-30 02:00:00;NQ100;2015-12-30 02:00:00;240min;US/Eastern
4690.60;4696.60;4688.00;4689.60;0;2015-12-30 06:00:00;NQ100;2015-12-30 06:00:00;240min;US/Eastern
4689.50;4692.30;4664.70;4672.20;0;2015-12-30 10:00:00;NQ100;2015-12-30 10:00:00;240min;US/Eastern
4672.30;4680.50;4646.90;4655.20;0;2015-12-30 14:00:00;NQ100;2015-12-30 14:00:00;240min;US/Eastern
4650.50;4661.60;4649.60;4657.80;0;2015-12-30 18:00:00;NQ100;2015-12-30 18:00:00;240min;US/Eastern
4657.80;4659.80;4650.70;4656.30;0;2015-12-30 22:00:00;NQ100;2015-12-30 22:00:00;240min;US/Eastern
4656.30;4661.10;4652.70;4655.80;0;2015-12-31 02:00:00;NQ100;2015-12-31 02:00:00;240min;US/Eastern
4655.90;4659.30;4632.60;4637.10;0;2015-12-31 06:00:00;NQ100;2015-12-31 06:00:00;240min;US/Eastern
4637.00;4642.90;4606.80;4632.80;0;2015-12-31 10:00:00;NQ100;2015-12-31 10:00:00;240min;US/Eastern
4632.70;4634.60;4618.70;4627.60;0;2015-12-31 14:00:00;NQ100;2015-12-31 14:00:00;240min;US/Eastern
4592.40;4612.30;4592.40;4596.60;0;2016-01-03 18:00:00;NQ100;2016-01-03 18:00:00;240min;US/Eastern
4596.50;4596.50;4543.40;4550.30;0;2016-01-03 22:00:00;NQ100;2016-01-03 22:00:00;240min;US/Eastern
4550.70;4553.70;4505.20;4515.20;0;2016-01-04 02:00:00;NQ100;2016-01-04 02:00:00;240min;US/Eastern
4515.60;4521.30;4489.70;4492.60;0;2016-01-04 06:00:00;NQ100;2016-01-04 06:00:00;240min;US/Eastern
4492.50;4494.80;4435.80;4471.20;0;2016-01-04 10:00:00;NQ100;2016-01-04 10:00:00;240min;US/Eastern
4471.10;4513.10;4443.10;4512.10;0;2016-01-04 14:00:00;NQ100;2016-01-04 14:00:00;240min;US/Eastern
